Time_s,Position_m,Velocity_ms,Control_Force_N
8.562000,1.000413,0.000884,9.994695
8.563000,1.000414,0.000872,9.994671
8.564000,1.000415,0.000861,9.994648
8.565000,1.000415,0.000849,9.994625
8.566000,1.000416,0.000837,9.994602
8.567000,1.000417,0.000825,9.994579
8.568000,1.000418,0.000813,9.994556
8.569000,1.000419,0.000801,9.994534
8.570000,1.000420,0.000789,9.994511
8.571000,1.000420,0.000778,9.994489
8.572000,1.000421,0.000766,9.994467
8.573000,1.000422,0.000754,9.994445
8.574000,1.000423,0.000742,9.994423
8.575000,1.000423,0.000730,9.994402
8.576000,1.000424,0.000718,9.994380
8.577000,1.000425,0.000707,9.994359
8.578000,1.000425,0.000695,9.994338
8.579000,1.000426,0.000683,9.994317
8.580000,1.000427,0.000671,9.994296
8.581000,1.000428,0.000659,9.994275
8.582000,1.000428,0.000647,9.994255
8.583000,1.000429,0.000636,9.994235
8.584000,1.000429,0.000624,9.994215
8.585000,1.000430,0.000612,9.994195
8.586000,1.000431,0.000600,9.994175
8.587000,1.000431,0.000588,9.994155
8.588000,1.000432,0.000577,9.994135
8.589000,1.000432,0.000565,9.994116
8.590000,1.000433,0.000553,9.994097
8.591000,1.000434,0.000541,9.994078
8.592000,1.000434,0.000530,9.994059
8.593000,1.000435,0.000518,9.994040
8.594000,1.000435,0.000506,9.994022
8.595000,1.000436,0.000494,9.994003
8.596000,1.000436,0.000483,9.993985
8.597000,1.000437,0.000471,9.993967
8.598000,1.000437,0.000459,9.993949
8.599000,1.000437,0.000448,9.993932
8.600000,1.000438,0.000436,9.993914
8.601000,1.000438,0.000424,9.993897
8.602000,1.000439,0.000413,9.993879
8.603000,1.000439,0.000401,9.993862
8.604000,1.000440,0.000389,9.993845
8.605000,1.000440,0.000378,9.993829
8.606000,1.000440,0.000366,9.993812
8.607000,1.000441,0.000355,9.993796
8.608000,1.000441,0.000343,9.993780
8.609000,1.000441,0.000332,9.993763
8.610000,1.000442,0.000320,9.993748
8.611000,1.000442,0.000308,9.993732
8.612000,1.000442,0.000297,9.993716
8.613000,1.000443,0.000285,9.993701
8.614000,1.000443,0.000274,9.993686
8.615000,1.000443,0.000262,9.993670
8.616000,1.000443,0.000251,9.993656
8.617000,1.000444,0.000239,9.993641
8.618000,1.000444,0.000228,9.993626
8.619000,1.000444,0.000217,9.993612
8.620000,1.000444,0.000205,9.993598
8.621000,1.000445,0.000194,9.993583
8.622000,1.000445,0.000182,9.993570
8.623000,1.000445,0.000171,9.993556
8.624000,1.000445,0.000160,9.993542
8.625000,1.000445,0.000148,9.993529
8.626000,1.000445,0.000137,9.993516
8.627000,1.000445,0.000126,9.993502
8.628000,1.000446,0.000114,9.993490
8.629000,1.000446,0.000103,9.993477
8.630000,1.000446,0.000092,9.993464
8.631000,1.000446,0.000081,9.993452
8.632000,1.000446,0.000069,9.993439
8.633000,1.000446,0.000058,9.993427
8.634000,1.000446,0.000047,9.993415
8.635000,1.000446,0.000036,9.993404
8.636000,1.000446,0.000025,9.993392
8.637000,1.000446,0.000014,9.993381
8.638000,1.000446,0.000002,9.993369
8.639000,1.000446,-0.000009,9.993358
8.640000,1.000446,-0.000020,9.993347
8.641000,1.000446,-0.000031,9.993337
8.642000,1.000446,-0.000042,9.993326
8.643000,1.000446,-0.000053,9.993316
8.644000,1.000446,-0.000064,9.993305
8.645000,1.000446,-0.000075,9.993295
8.646000,1.000446,-0.000086,9.993285
8.647000,1.000446,-0.000097,9.993276
8.648000,1.000446,-0.000108,9.993266
8.649000,1.000446,-0.000118,9.993257
8.650000,1.000445,-0.000129,9.993247
8.651000,1.000445,-0.000140,9.993238
8.652000,1.000445,-0.000151,9.993229
8.653000,1.000445,-0.000162,9.993221
8.654000,1.000445,-0.000173,9.993212
8.655000,1.000445,-0.000183,9.993203
8.656000,1.000444,-0.000194,9.993195
8.657000,1.000444,-0.000205,9.993187
8.658000,1.000444,-0.000215,9.993179
8.659000,1.000444,-0.000226,9.993171
8.660000,1.000444,-0.000237,9.993164
8.661000,1.000443,-0.000247,9.993156
8.662000,1.000443,-0.000258,9.993149
8.663000,1.000443,-0.000268,9.993142
8.664000,1.000443,-0.000279,9.993135
8.665000,1.000442,-0.000289,9.993128
8.666000,1.000442,-0.000300,9.993122
8.667000,1.000442,-0.000310,9.993115
8.668000,1.000441,-0.000321,9.993109
8.669000,1.000441,-0.000331,9.993103
8.670000,1.000441,-0.000342,9.993097
8.671000,1.000440,-0.000352,9.993091
8.672000,1.000440,-0.000362,9.993085
8.673000,1.000440,-0.000373,9.993080
8.674000,1.000439,-0.000383,9.993075
8.675000,1.000439,-0.000393,9.993069
8.676000,1.000438,-0.000403,9.993065
8.677000,1.000438,-0.000414,9.993060
8.678000,1.000438,-0.000424,9.993055
8.679000,1.000437,-0.000434,9.993051
8.680000,1.000437,-0.000444,9.993046
8.681000,1.000436,-0.000454,9.993042
8.682000,1.000436,-0.000464,9.993038
8.683000,1.000435,-0.000474,9.993034
8.684000,1.000435,-0.000484,9.993031
8.685000,1.000434,-0.000494,9.993027
8.686000,1.000434,-0.000504,9.993024
8.687000,1.000433,-0.000514,9.993021
8.688000,1.000433,-0.000524,9.993018
8.689000,1.000432,-0.000534,9.993015
8.690000,1.000432,-0.000544,9.993012
8.691000,1.000431,-0.000553,9.993009
8.692000,1.000431,-0.000563,9.993007
8.693000,1.000430,-0.000573,9.993005
8.694000,1.000430,-0.000583,9.993003
8.695000,1.000429,-0.000592,9.993001
8.696000,1.000428,-0.000602,9.992999
8.697000,1.000428,-0.000612,9.992997
8.698000,1.000427,-0.000621,9.992996
8.699000,1.000427,-0.000631,9.992995
8.700000,1.000426,-0.000640,9.992994
8.701000,1.000425,-0.000650,9.992993
8.702000,1.000425,-0.000659,9.992992
8.703000,1.000424,-0.000669,9.992991
8.704000,1.000423,-0.000678,9.992991
8.705000,1.000423,-0.000687,9.992991
8.706000,1.000422,-0.000697,9.992990
8.707000,1.000421,-0.000706,9.992990
8.708000,1.000420,-0.000715,9.992991
8.709000,1.000420,-0.000724,9.992991
8.710000,1.000419,-0.000734,9.992991
8.711000,1.000418,-0.000743,9.992992
8.712000,1.000418,-0.000752,9.992993
8.713000,1.000417,-0.000761,9.992994
8.714000,1.000416,-0.000770,9.992995
8.715000,1.000415,-0.000779,9.992996
8.716000,1.000414,-0.000788,9.992997
8.717000,1.000414,-0.000797,9.992999
8.718000,1.000413,-0.000806,9.993001
8.719000,1.000412,-0.000815,9.993003
8.720000,1.000411,-0.000824,9.993005
8.721000,1.000410,-0.000833,9.993007
8.722000,1.000410,-0.000841,9.993009
8.723000,1.000409,-0.000850,9.993011
8.724000,1.000408,-0.000859,9.993014
8.725000,1.000407,-0.000868,9.993017
8.726000,1.000406,-0.000876,9.993020
8.727000,1.000405,-0.000885,9.993023
8.728000,1.000404,-0.000893,9.993026
8.729000,1.000403,-0.000902,9.993030
8.730000,1.000403,-0.000910,9.993033
8.731000,1.000402,-0.000919,9.993037
8.732000,1.000401,-0.000927,9.993041
8.733000,1.000400,-0.000936,9.993045
8.734000,1.000399,-0.000944,9.993049
8.735000,1.000398,-0.000952,9.993053
8.736000,1.000397,-0.000961,9.993057
8.737000,1.000396,-0.000969,9.993062
8.738000,1.000395,-0.000977,9.993067
8.739000,1.000394,-0.000985,9.993072
8.740000,1.000393,-0.000994,9.993077
8.741000,1.000392,-0.001002,9.993082
8.742000,1.000391,-0.001010,9.993087
8.743000,1.000390,-0.001018,9.993093
8.744000,1.000389,-0.001026,9.993098
8.745000,1.000388,-0.001034,9.993104
8.746000,1.000387,-0.001042,9.993110
8.747000,1.000386,-0.001049,9.993116
8.748000,1.000385,-0.001057,9.993122
8.749000,1.000384,-0.001065,9.993128
8.750000,1.000383,-0.001073,9.993135
8.751000,1.000382,-0.001081,9.993141
8.752000,1.000381,-0.001088,9.993148
8.753000,1.000379,-0.001096,9.993155
8.754000,1.000378,-0.001104,9.993162
8.755000,1.000377,-0.001111,9.993169
8.756000,1.000376,-0.001119,9.993177
8.757000,1.000375,-0.001126,9.993184
8.758000,1.000374,-0.001134,9.993192
8.759000,1.000373,-0.001141,9.993199
8.760000,1.000372,-0.001148,9.993207
8.761000,1.000370,-0.001156,9.993215
8.762000,1.000369,-0.001163,9.993223
8.763000,1.000368,-0.001170,9.993232
8.764000,1.000367,-0.001177,9.993240
8.765000,1.000366,-0.001185,9.993249
8.766000,1.000365,-0.001192,9.993258
8.767000,1.000363,-0.001199,9.993266
8.768000,1.000362,-0.001206,9.993275
8.769000,1.000361,-0.001213,9.993284
8.770000,1.000360,-0.001220,9.993294
8.771000,1.000359,-0.001227,9.993303
8.772000,1.000357,-0.001234,9.993313
8.773000,1.000356,-0.001241,9.993322
8.774000,1.000355,-0.001247,9.993332
8.775000,1.000354,-0.001254,9.993342
8.776000,1.000352,-0.001261,9.993352
8.777000,1.000351,-0.001268,9.993362
8.778000,1.000350,-0.001274,9.993373
8.779000,1.000348,-0.001281,9.993383
8.780000,1.000347,-0.001287,9.993394
8.781000,1.000346,-0.001294,9.993404
8.782000,1.000345,-0.001300,9.993415
8.783000,1.000343,-0.001307,9.993426
8.784000,1.000342,-0.001313,9.993437
8.785000,1.000341,-0.001320,9.993448
8.786000,1.000339,-0.001326,9.993460
8.787000,1.000338,-0.001332,9.993471
8.788000,1.000337,-0.001338,9.993483
8.789000,1.000335,-0.001345,9.993495
8.790000,1.000334,-0.001351,9.993506
8.791000,1.000333,-0.001357,9.993518
8.792000,1.000331,-0.001363,9.993531
8.793000,1.000330,-0.001369,9.993543
8.794000,1.000329,-0.001375,9.993555
8.795000,1.000327,-0.001381,9.993568
8.796000,1.000326,-0.001387,9.993580
8.797000,1.000324,-0.001392,9.993593
8.798000,1.000323,-0.001398,9.993606
8.799000,1.000322,-0.001404,9.993619
8.800000,1.000320,-0.001410,9.993632
8.801000,1.000319,-0.001415,9.993645
8.802000,1.000317,-0.001421,9.993658
8.803000,1.000316,-0.001427,9.993672
8.804000,1.000315,-0.001432,9.993686
8.805000,1.000313,-0.001438,9.993699
8.806000,1.000312,-0.001443,9.993713
8.807000,1.000310,-0.001449,9.993727
8.808000,1.000309,-0.001454,9.993741
8.809000,1.000307,-0.001459,9.993755
8.810000,1.000306,-0.001465,9.993769
8.811000,1.000304,-0.001470,9.993784
8.812000,1.000303,-0.001475,9.993798
8.813000,1.000301,-0.001480,9.993813
8.814000,1.000300,-0.001485,9.993828
8.815000,1.000298,-0.001490,9.993843
8.816000,1.000297,-0.001495,9.993858
8.817000,1.000295,-0.001500,9.993873
8.818000,1.000294,-0.001505,9.993888
8.819000,1.000292,-0.001510,9.993903
8.820000,1.000291,-0.001515,9.993918
8.821000,1.000289,-0.001520,9.993934
8.822000,1.000288,-0.001525,9.993950
8.823000,1.000286,-0.001529,9.993965
8.824000,1.000285,-0.001534,9.993981
8.825000,1.000283,-0.001539,9.993997
8.826000,1.000282,-0.001543,9.994013
8.827000,1.000280,-0.001548,9.994029
8.828000,1.000279,-0.001552,9.994046
8.829000,1.000277,-0.001557,9.994062
8.830000,1.000276,-0.001561,9.994079
8.831000,1.000274,-0.001565,9.994095
8.832000,1.000272,-0.001570,9.994112
8.833000,1.000271,-0.001574,9.994129
8.834000,1.000269,-0.001578,9.994146
8.835000,1.000268,-0.001582,9.994163
8.836000,1.000266,-0.001587,9.994180
8.837000,1.000265,-0.001591,9.994197
8.838000,1.000263,-0.001595,9.994214
8.839000,1.000261,-0.001599,9.994232
8.840000,1.000260,-0.001603,9.994249
8.841000,1.000258,-0.001607,9.994267
8.842000,1.000257,-0.001611,9.994284
8.843000,1.000255,-0.001614,9.994302
8.844000,1.000253,-0.001618,9.994320
8.845000,1.000252,-0.001622,9.994338
8.846000,1.000250,-0.001626,9.994356
8.847000,1.000248,-0.001629,9.994374
8.848000,1.000247,-0.001633,9.994393
8.849000,1.000245,-0.001636,9.994411
8.850000,1.000243,-0.001640,9.994430
8.851000,1.000242,-0.001643,9.994448
8.852000,1.000240,-0.001647,9.994467
8.853000,1.000239,-0.001650,9.994486
8.854000,1.000237,-0.001654,9.994504
8.855000,1.000235,-0.001657,9.994523
8.856000,1.000234,-0.001660,9.994542
8.857000,1.000232,-0.001663,9.994562
8.858000,1.000230,-0.001666,9.994581
8.859000,1.000229,-0.001670,9.994600
8.860000,1.000227,-0.001673,9.994619
8.861000,1.000225,-0.001676,9.994639
8.862000,1.000224,-0.001679,9.994658
8.863000,1.000222,-0.001682,9.994678
8.864000,1.000220,-0.001685,9.994698
8.865000,1.000219,-0.001687,9.994718
8.866000,1.000217,-0.001690,9.994738
8.867000,1.000215,-0.001693,9.994758
8.868000,1.000213,-0.001696,9.994778
8.869000,1.000212,-0.001698,9.994798
8.870000,1.000210,-0.001701,9.994818
8.871000,1.000208,-0.001704,9.994838
8.872000,1.000207,-0.001706,9.994859
8.873000,1.000205,-0.001709,9.994879
8.874000,1.000203,-0.001711,9.994900
8.875000,1.000202,-0.001713,9.994920
8.876000,1.000200,-0.001716,9.994941
8.877000,1.000198,-0.001718,9.994962
8.878000,1.000196,-0.001720,9.994983
8.879000,1.000195,-0.001723,9.995004
8.880000,1.000193,-0.001725,9.995025
8.881000,1.000191,-0.001727,9.995046
8.882000,1.000189,-0.001729,9.995067
8.883000,1.000188,-0.001731,9.995088
8.884000,1.000186,-0.001733,9.995110
8.885000,1.000184,-0.001735,9.995131
8.886000,1.000183,-0.001737,9.995152
8.887000,1.000181,-0.001739,9.995174
8.888000,1.000179,-0.001741,9.995196
8.889000,1.000177,-0.001743,9.995217
8.890000,1.000176,-0.001744,9.995239
8.891000,1.000174,-0.001746,9.995261
8.892000,1.000172,-0.001748,9.995283
8.893000,1.000170,-0.001749,9.995305
8.894000,1.000169,-0.001751,9.995327
8.895000,1.000167,-0.001752,9.995349
8.896000,1.000165,-0.001754,9.995371
8.897000,1.000163,-0.001755,9.995393
8.898000,1.000162,-0.001757,9.995415
8.899000,1.000160,-0.001758,9.995438
8.900000,1.000158,-0.001759,9.995460
8.901000,1.000156,-0.001761,9.995483
8.902000,1.000155,-0.001762,9.995505
8.903000,1.000153,-0.001763,9.995528
8.904000,1.000151,-0.001764,9.995550
8.905000,1.000149,-0.001765,9.995573
8.906000,1.000147,-0.001766,9.995596
8.907000,1.000146,-0.001767,9.995619
8.908000,1.000144,-0.001768,9.995642
8.909000,1.000142,-0.001769,9.995665
8.910000,1.000140,-0.001770,9.995688
8.911000,1.000139,-0.001771,9.995711
8.912000,1.000137,-0.001772,9.995734
8.913000,1.000135,-0.001772,9.995757
8.914000,1.000133,-0.001773,9.995780
8.915000,1.000132,-0.001774,9.995804
8.916000,1.000130,-0.001774,9.995827
8.917000,1.000128,-0.001775,9.995850
8.918000,1.000126,-0.001775,9.995874
8.919000,1.000124,-0.001776,9.995897
8.920000,1.000123,-0.001776,9.995921
8.921000,1.000121,-0.001777,9.995945
8.922000,1.000119,-0.001777,9.995968
8.923000,1.000117,-0.001777,9.995992
8.924000,1.000116,-0.001778,9.996016
8.925000,1.000114,-0.001778,9.996040
8.926000,1.000112,-0.001778,9.996063
8.927000,1.000110,-0.001778,9.996087
8.928000,1.000108,-0.001778,9.996111
8.929000,1.000107,-0.001778,9.996135
8.930000,1.000105,-0.001778,9.996159
8.931000,1.000103,-0.001778,9.996183
8.932000,1.000101,-0.001778,9.996207
8.933000,1.000100,-0.001778,9.996232
8.934000,1.000098,-0.001778,9.996256
8.935000,1.000096,-0.001778,9.996280
8.936000,1.000094,-0.001778,9.996304
8.937000,1.000092,-0.001777,9.996329
8.938000,1.000091,-0.001777,9.996353
8.939000,1.000089,-0.001777,9.996378
8.940000,1.000087,-0.001776,9.996402
8.941000,1.000085,-0.001776,9.996427
8.942000,1.000084,-0.001775,9.996451
8.943000,1.000082,-0.001775,9.996476
8.944000,1.000080,-0.001774,9.996500
8.945000,1.000078,-0.001774,9.996525
8.946000,1.000076,-0.001773,9.996550
8.947000,1.000075,-0.001772,9.996574
8.948000,1.000073,-0.001772,9.996599
8.949000,1.000071,-0.001771,9.996624
8.950000,1.000069,-0.001770,9.996649
8.951000,1.000068,-0.001769,9.996673
8.952000,1.000066,-0.001768,9.996698
8.953000,1.000064,-0.001768,9.996723
8.954000,1.000062,-0.001767,9.996748
8.955000,1.000061,-0.001766,9.996773
8.956000,1.000059,-0.001765,9.996798
8.957000,1.000057,-0.001763,9.996823
8.958000,1.000055,-0.001762,9.996848
8.959000,1.000053,-0.001761,9.996873
8.960000,1.000052,-0.001760,9.996898
8.961000,1.000050,-0.001759,9.996923
8.962000,1.000048,-0.001757,9.996949
8.963000,1.000046,-0.001756,9.996974
8.964000,1.000045,-0.001755,9.996999
8.965000,1.000043,-0.001753,9.997024
8.966000,1.000041,-0.001752,9.997049
8.967000,1.000039,-0.001750,9.997075
8.968000,1.000038,-0.001749,9.997100
8.969000,1.000036,-0.001747,9.997125
8.970000,1.000034,-0.001746,9.997151
8.971000,1.000032,-0.001744,9.997176
8.972000,1.000031,-0.001743,9.997201
8.973000,1.000029,-0.001741,9.997227
8.974000,1.000027,-0.001739,9.997252
8.975000,1.000025,-0.001737,9.997278
8.976000,1.000024,-0.001736,9.997303
8.977000,1.000022,-0.001734,9.997328
8.978000,1.000020,-0.001732,9.997354
8.979000,1.000019,-0.001730,9.997379
8.980000,1.000017,-0.001728,9.997405
8.981000,1.000015,-0.001726,9.997430
8.982000,1.000013,-0.001724,9.997456
8.983000,1.000012,-0.001722,9.997481
8.984000,1.000010,-0.001720,9.997507
8.985000,1.000008,-0.001717,9.997533
8.986000,1.000006,-0.001715,9.997558
8.987000,1.000005,-0.001713,9.997584
8.988000,1.000003,-0.001711,9.997609
8.989000,1.000001,-0.001708,9.997635
8.990000,1.000000,-0.001706,9.997660
8.991000,0.999998,-0.001704,9.997686
8.992000,0.999996,-0.001701,9.997712
8.993000,0.999995,-0.001699,9.997737
8.994000,0.999993,-0.001696,9.997763
8.995000,0.999991,-0.001694,9.997789
8.996000,0.999989,-0.001691,9.997814
8.997000,0.999988,-0.001689,9.997840
8.998000,0.999986,-0.001686,9.997866
8.999000,0.999984,-0.001684,9.997891
9.000000,0.999983,-0.001681,9.997917
9.001000,0.999981,-0.001678,9.997942
9.002000,0.999979,-0.001675,9.997968
9.003000,0.999978,-0.001673,9.997994
9.004000,0.999976,-0.001670,9.998019
9.005000,0.999974,-0.001667,9.998045
9.006000,0.999973,-0.001664,9.998071
9.007000,0.999971,-0.001661,9.998096
9.008000,0.999969,-0.001658,9.998122
9.009000,0.999968,-0.001655,9.998148
9.010000,0.999966,-0.001652,9.998173
9.011000,0.999964,-0.001649,9.998199
9.012000,0.999963,-0.001646,9.998225
9.013000,0.999961,-0.001643,9.998250
9.014000,0.999959,-0.001640,9.998276
9.015000,0.999958,-0.001636,9.998301
9.016000,0.999956,-0.001633,9.998327
9.017000,0.999955,-0.001630,9.998353
9.018000,0.999953,-0.001626,9.998378
9.019000,0.999951,-0.001623,9.998404
9.020000,0.999950,-0.001620,9.998429
9.021000,0.999948,-0.001616,9.998455
9.022000,0.999946,-0.001613,9.998480
9.023000,0.999945,-0.001609,9.998506
9.024000,0.999943,-0.001606,9.998531
9.025000,0.999942,-0.001602,9.998557
9.026000,0.999940,-0.001599,9.998582
9.027000,0.999938,-0.001595,9.998608
9.028000,0.999937,-0.001592,9.998633
9.029000,0.999935,-0.001588,9.998659
9.030000,0.999934,-0.001584,9.998684
9.031000,0.999932,-0.001581,9.998710
9.032000,0.999930,-0.001577,9.998735
9.033000,0.999929,-0.001573,9.998760
9.034000,0.999927,-0.001569,9.998786
9.035000,0.999926,-0.001565,9.998811
9.036000,0.999924,-0.001562,9.998836
9.037000,0.999923,-0.001558,9.998862
9.038000,0.999921,-0.001554,9.998887
9.039000,0.999920,-0.001550,9.998912
9.040000,0.999918,-0.001546,9.998938
9.041000,0.999916,-0.001542,9.998963
9.042000,0.999915,-0.001538,9.998988
9.043000,0.999913,-0.001534,9.999013
9.044000,0.999912,-0.001530,9.999038
9.045000,0.999910,-0.001525,9.999064
9.046000,0.999909,-0.001521,9.999089
9.047000,0.999907,-0.001517,9.999114
9.048000,0.999906,-0.001513,9.999139
9.049000,0.999904,-0.001509,9.999164
9.050000,0.999903,-0.001504,9.999189
9.051000,0.999901,-0.001500,9.999214
9.052000,0.999900,-0.001496,9.999239
9.053000,0.999898,-0.001491,9.999264
9.054000,0.999897,-0.001487,9.999289
9.055000,0.999895,-0.001482,9.999313
9.056000,0.999894,-0.001478,9.999338
9.057000,0.999892,-0.001473,9.999363
9.058000,0.999891,-0.001469,9.999388
9.059000,0.999889,-0.001464,9.999413
9.060000,0.999888,-0.001460,9.999437
9.061000,0.999886,-0.001455,9.999462
9.062000,0.999885,-0.001451,9.999487
9.063000,0.999884,-0.001446,9.999511
9.064000,0.999882,-0.001441,9.999536
9.065000,0.999881,-0.001437,9.999560
9.066000,0.999879,-0.001432,9.999585
9.067000,0.999878,-0.001427,9.999609
9.068000,0.999876,-0.001422,9.999634
9.069000,0.999875,-0.001418,9.999658
9.070000,0.999874,-0.001413,9.999683
9.071000,0.999872,-0.001408,9.999707
9.072000,0.999871,-0.001403,9.999731
9.073000,0.999869,-0.001398,9.999756
9.074000,0.999868,-0.001393,9.999780
9.075000,0.999867,-0.001388,9.999804
9.076000,0.999865,-0.001383,9.999828
9.077000,0.999864,-0.001378,9.999852
9.078000,0.999862,-0.001373,9.999876
9.079000,0.999861,-0.001368,9.999900
9.080000,0.999860,-0.001363,9.999924
9.081000,0.999858,-0.001358,9.999948
9.082000,0.999857,-0.001353,9.999972
9.083000,0.999856,-0.001348,9.999996
9.084000,0.999854,-0.001343,10.000020
9.085000,0.999853,-0.001338,10.000044
9.086000,0.999852,-0.001332,10.000067
9.087000,0.999850,-0.001327,10.000091
9.088000,0.999849,-0.001322,10.000115
9.089000,0.999848,-0.001317,10.000138
9.090000,0.999846,-0.001311,10.000162
9.091000,0.999845,-0.001306,10.000185
9.092000,0.999844,-0.001301,10.000209
9.093000,0.999842,-0.001295,10.000232
9.094000,0.999841,-0.001290,10.000255
9.095000,0.999840,-0.001285,10.000279
9.096000,0.999838,-0.001279,10.000302
9.097000,0.999837,-0.001274,10.000325
9.098000,0.999836,-0.001268,10.000348
9.099000,0.999835,-0.001263,10.000371
9.100000,0.999833,-0.001257,10.000394
9.101000,0.999832,-0.001252,10.000417
9.102000,0.999831,-0.001246,10.000440
9.103000,0.999830,-0.001241,10.000463
9.104000,0.999828,-0.001235,10.000486
9.105000,0.999827,-0.001229,10.000509
9.106000,0.999826,-0.001224,10.000532
9.107000,0.999825,-0.001218,10.000554
9.108000,0.999824,-0.001213,10.000577
9.109000,0.999822,-0.001207,10.000599
9.110000,0.999821,-0.001201,10.000622
9.111000,0.999820,-0.001195,10.000644
9.112000,0.999819,-0.001190,10.000667
9.113000,0.999818,-0.001184,10.000689
9.114000,0.999816,-0.001178,10.000711
9.115000,0.999815,-0.001172,10.000734
9.116000,0.999814,-0.001167,10.000756
9.117000,0.999813,-0.001161,10.000778
9.118000,0.999812,-0.001155,10.000800
9.119000,0.999811,-0.001149,10.000822
9.120000,0.999809,-0.001143,10.000844
9.121000,0.999808,-0.001137,10.000866
9.122000,0.999807,-0.001131,10.000888
9.123000,0.999806,-0.001125,10.000909
9.124000,0.999805,-0.001119,10.000931
9.125000,0.999804,-0.001113,10.000953
9.126000,0.999803,-0.001107,10.000974
9.127000,0.999802,-0.001101,10.000996
9.128000,0.999800,-0.001095,10.001017
9.129000,0.999799,-0.001089,10.001039
9.130000,0.999798,-0.001083,10.001060
9.131000,0.999797,-0.001077,10.001081
9.132000,0.999796,-0.001071,10.001102
9.133000,0.999795,-0.001065,10.001124
9.134000,0.999794,-0.001059,10.001145
9.135000,0.999793,-0.001053,10.001166
9.136000,0.999792,-0.001047,10.001187
9.137000,0.999791,-0.001041,10.001207
9.138000,0.999790,-0.001034,10.001228
9.139000,0.999789,-0.001028,10.001249
9.140000,0.999788,-0.001022,10.001270
9.141000,0.999787,-0.001016,10.001290
9.142000,0.999786,-0.001010,10.001311
9.143000,0.999785,-0.001003,10.001331
9.144000,0.999784,-0.000997,10.001352
9.145000,0.999783,-0.000991,10.001372
9.146000,0.999782,-0.000985,10.001392
9.147000,0.999781,-0.000978,10.001412
9.148000,0.999780,-0.000972,10.001432
9.149000,0.999779,-0.000966,10.001453
9.150000,0.999778,-0.000959,10.001473
9.151000,0.999777,-0.000953,10.001492
9.152000,0.999776,-0.000947,10.001512
9.153000,0.999775,-0.000940,10.001532
9.154000,0.999774,-0.000934,10.001552
9.155000,0.999773,-0.000928,10.001571
9.156000,0.999772,-0.000921,10.001591
9.157000,0.999771,-0.000915,10.001610
9.158000,0.999770,-0.000908,10.001630
9.159000,0.999769,-0.000902,10.001649
9.160000,0.999769,-0.000896,10.001668
9.161000,0.999768,-0.000889,10.001687
9.162000,0.999767,-0.000883,10.001707
9.163000,0.999766,-0.000876,10.001726
9.164000,0.999765,-0.000870,10.001745
9.165000,0.999764,-0.000863,10.001763
9.166000,0.999763,-0.000857,10.001782
9.167000,0.999762,-0.000850,10.001801
9.168000,0.999762,-0.000844,10.001820
9.169000,0.999761,-0.000837,10.001838
9.170000,0.999760,-0.000831,10.001857
9.171000,0.999759,-0.000824,10.001875
9.172000,0.999758,-0.000817,10.001893
9.173000,0.999757,-0.000811,10.001912
9.174000,0.999757,-0.000804,10.001930
9.175000,0.999756,-0.000798,10.001948
9.176000,0.999755,-0.000791,10.001966
9.177000,0.999754,-0.000785,10.001984
9.178000,0.999753,-0.000778,10.002002
9.179000,0.999753,-0.000771,10.002020
9.180000,0.999752,-0.000765,10.002037
9.181000,0.999751,-0.000758,10.002055
9.182000,0.999750,-0.000751,10.002072
9.183000,0.999750,-0.000745,10.002090
9.184000,0.999749,-0.000738,10.002107
9.185000,0.999748,-0.000732,10.002125
9.186000,0.999747,-0.000725,10.002142
9.187000,0.999747,-0.000718,10.002159
9.188000,0.999746,-0.000712,10.002176
9.189000,0.999745,-0.000705,10.002193
9.190000,0.999745,-0.000698,10.002210
9.191000,0.999744,-0.000692,10.002227
9.192000,0.999743,-0.000685,10.002243
9.193000,0.999743,-0.000678,10.002260
9.194000,0.999742,-0.000671,10.002277
9.195000,0.999741,-0.000665,10.002293
9.196000,0.999741,-0.000658,10.002310
9.197000,0.999740,-0.000651,10.002326
9.198000,0.999739,-0.000645,10.002342
9.199000,0.999739,-0.000638,10.002358
9.200000,0.999738,-0.000631,10.002374
9.201000,0.999737,-0.000624,10.002390
9.202000,0.999737,-0.000618,10.002406
9.203000,0.999736,-0.000611,10.002422
9.204000,0.999735,-0.000604,10.002438
9.205000,0.999735,-0.000597,10.002453
9.206000,0.999734,-0.000591,10.002469
9.207000,0.999734,-0.000584,10.002484
9.208000,0.999733,-0.000577,10.002500
9.209000,0.999733,-0.000570,10.002515
9.210000,0.999732,-0.000564,10.002530
9.211000,0.999731,-0.000557,10.002545
9.212000,0.999731,-0.000550,10.002560
9.213000,0.999730,-0.000543,10.002575
9.214000,0.999730,-0.000537,10.002590
9.215000,0.999729,-0.000530,10.002605
9.216000,0.999729,-0.000523,10.002619
9.217000,0.999728,-0.000516,10.002634
9.218000,0.999728,-0.000510,10.002648
9.219000,0.999727,-0.000503,10.002663
9.220000,0.999727,-0.000496,10.002677
9.221000,0.999726,-0.000489,10.002691
9.222000,0.999726,-0.000482,10.002705
9.223000,0.999725,-0.000476,10.002720
9.224000,0.999725,-0.000469,10.002733
9.225000,0.999724,-0.000462,10.002747
9.226000,0.999724,-0.000455,10.002761
9.227000,0.999723,-0.000449,10.002775
9.228000,0.999723,-0.000442,10.002788
9.229000,0.999722,-0.000435,10.002802
9.230000,0.999722,-0.000428,10.002815
